provider,category,ip_family,cidr,source_url,first_observed_at
atlassian.com,,ipv4,44.199.45.64/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,44.199.127.226/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,44.220.40.128/25,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,44.220.40.160/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.19.227.102/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.24.176.31/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.41.219.63/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.51.22.205/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.54.90.98/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.72.137.240/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.82.172.0/22,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.202.195.162/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.203.14.55/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.204.96.37/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.205.184.192/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,52.215.192.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,54.72.24.111/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,54.72.208.111/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,54.77.2.231/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,54.187.228.111/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,76.223.144.220/31,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,76.223.147.128/25,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,76.223.176.0/20,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.136.0/21,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.136.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.136.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.136.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.137.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.137.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.137.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.138.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.139.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.140.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.140.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.141.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.142.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.142.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.142.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.143.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.143.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,104.192.143.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,167.89.0.0/17,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,168.245.0.0/17,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,174.129.205.191/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
