provider,category,ip_family,cidr,source_url,first_observed_at
apple.com,,ipv4,17.0.0.0/8,https://mask-api.icloud.com/egress-ip-ranges.csv,2026-01-02T14:35:22+00:00
apple.com,,ipv6,2a01:b740::/32,https://mask-api.icloud.com/egress-ip-ranges.csv,2026-01-02T14:35:22+00:00
